            1.5082           0.68679        0.00129269
           1.51333          0.683353        0.00133553
           1.51846          0.679893        0.00136462
           1.52359          0.677192        0.00130288
           1.52872          0.677189        0.00139008
           1.53385          0.675037        0.00124371
           1.53898          0.673134        0.00124229
           1.54411          0.672009        0.00130994
           1.54924          0.671033        0.00131987
           1.55437          0.668813        0.00127639
            1.5595          0.671047        0.00136198
           1.56463          0.669913         0.0011852
           1.56976          0.670411         0.0012754
           1.57489          0.668232        0.00131072
           1.58002          0.671556        0.00135078
           1.58515          0.673752         0.0012362
           1.59028          0.673186        0.00107666
           1.59541          0.674326        0.00122596
           1.60054          0.676558        0.00133005
           1.60567          0.679076        0.00119394
            1.6108          0.680395        0.00122264
           1.61593          0.683945       0.000996539
           1.62106          0.683336        0.00130439
           1.62619          0.685356        0.00122132
           1.63132          0.688161        0.00108482
           1.63645          0.691433        0.00122703
           1.64158          0.696141        0.00128453
           1.64671          0.698251        0.00120987
           1.65184          0.700296        0.00114239
           1.65697          0.705205        0.00128073
            1.6621           0.70946          0.001373
           1.66723           0.71427        0.00105787
           1.67236          0.719046        0.00118599
           1.67749          0.722388        0.00123692
           1.68262          0.728731        0.00127016
           1.68775          0.731714        0.00121688
           1.69288          0.740092        0.00111679
           1.69801          0.742986        0.00124016
           1.70314          0.750091        0.00126425
           1.70827          0.753696        0.00120563
            1.7134          0.760949        0.00116964
           1.71853          0.766371        0.00114703
           1.72366          0.774271        0.00116485
           1.72879          0.779368        0.00114404
           1.73392          0.786531        0.00120363
           1.73905          0.794245        0.00116947
           1.74418          0.800545        0.00112913
           1.74931          0.808127         0.0012921
           1.75444          0.816028         0.0013234
           1.75957           0.82269        0.00111364
            1.7647          0.830059        0.00109257
           1.76983          0.838295         0.0011485
           1.77496          0.843911        0.00115925
           1.78008          0.852632        0.00129806
           1.78521          0.862525        0.00127233
           1.79034          0.869395        0.00133272
           1.79547           0.87793        0.00124364
            1.8006          0.885447        0.00127894
           1.80573          0.893221        0.00115014
           1.81086          0.900655        0.00117693
           1.81599          0.910773        0.00128183
           1.82112          0.917844        0.00131707
           1.82625          0.927513        0.00123041
           1.83138          0.936336        0.00116052
           1.83651          0.943376        0.00127931
           1.84164          0.952291        0.00130896
           1.84677          0.960668        0.00122348
            1.8519          0.968874        0.00128937
           1.85703          0.976246        0.00115713
           1.86216          0.986602        0.00133736
           1.86729          0.993731        0.00125761
           1.87242            1.0037        0.00120412
           1.87755           1.00935        0.00129794
           1.88268           1.01739        0.00126697
           1.88781           1.02804        0.00132519
           1.89294           1.03542        0.00111172
           1.89807            1.0435        0.00114554
            1.9032           1.05054        0.00120147
           1.90833           1.05926        0.00115731
           1.91346           1.06567        0.00124997
           1.91859           1.07475         0.0012362
           1.92372            1.0806        0.00128584
           1.92885           1.08841        0.00142293
           1.93398           1.09742        0.00120593
           1.93911            1.1042        0.00120097
           1.94424           1.10961        0.00125365
           1.94937           1.11703        0.00112836
            1.9545           1.12396        0.00120182
           1.95963           1.13017        0.00119613
           1.96476           1.13772        0.00115091
           1.96989           1.14259        0.00128757
           1.97502           1.14961        0.00117062
           1.98015           1.15495        0.00130783
           1.98528           1.16064        0.00130686
           1.99041           1.16726        0.00121329
           1.99554           1.17261        0.00122994
           2.00067           1.17712        0.00125225
            2.0058           1.18114        0.00134341
           2.01093           1.18718        0.00112468
           2.01606           1.19163        0.00135145
           2.02119           1.19376        0.00110627
           2.02632           1.19888        0.00125287
           2.03145            1.1987        0.00129772
           2.03658           1.20375        0.00100183
           2.04171           1.20562        0.00121123
           2.04684           1.20825        0.00134691
           2.05197            1.2114        0.00123245
            2.0571           1.21097        0.00112379
           2.06223           1.21231        0.00108897
           2.06736           1.21598        0.00113177
           2.07249           1.21554        0.00122632
           2.07762           1.21618        0.00127848
           2.08275           1.21567          0.001296
           2.08788           1.21552        0.00121363
           2.09301           1.21465        0.00120094
           2.09814           1.21483        0.00109462
           2.10327           1.21418        0.00122407
            2.1084           1.21193        0.00135666
           2.11353           1.20715        0.00110857
           2.11866           1.20543         0.0012206
           2.12379           1.20398         0.0010002
           2.12892           1.20211        0.00113251
           2.13405            1.1985        0.00108579
           2.13918           1.19355        0.00119982
           2.14431           1.19046        0.00124434
           2.14944           1.18878        0.00123704
           2.15457            1.1856        0.00109663
            2.1597           1.18095        0.00117839
           2.16483           1.17515        0.00095393
           2.16996           1.17158        0.00115231
           2.17509           1.16658        0.00103293
           2.18022           1.16094        0.00111689
           2.18535           1.15697        0.00112406
           2.19048           1.14995        0.00119843
           2.19561           1.14636        0.00123138
           2.20074           1.14323        0.00107968
           2.20587           1.13471        0.00114794
             2.211           1.13032        0.00100861
           2.21613           1.12542        0.00106252
           2.22126           1.11814        0.00108878
           2.22639           1.11244        0.00111015
           2.23152           1.10707         0.0011276
           2.23665           1.10325        0.00112214
           2.24178           1.09429       0.000977329
           2.24691           1.08944        0.00118395
           2.25204           1.08438       0.000985543
           2.25717           1.07793       0.000938759
            2.2623           1.07462        0.00110122
           2.26743            1.0675        0.00104015
           2.27256           1.06092        0.00105594
           2.27769           1.05496        0.00108729
           2.28282           1.04926        0.00103053
           2.28795           1.04302       0.000948687
           2.29308           1.03885        0.00103178
           2.29821           1.03411        0.00103342
           2.30334           1.02864        0.00106138
           2.30847           1.02177        0.00104674
            2.3136           1.01637        0.00102528
           2.31873           1.01206         0.0010466
           2.32386           1.00426       0.000986296
           2.32899           1.00146        0.00103158
           2.33412          0.998585        0.00103339
           2.33925          0.993398        0.00091336
           2.34438          0.987955       0.000960397
           2.34951          0.981108       0.000931412
           2.35464          0.979117          0.001034
           2.35977           0.97358       0.000984291
            2.3649          0.969967       0.000988462
           2.37003          0.965471       0.000967867
           2.37516          0.963085       0.000870575
           2.38029          0.957104        0.00092664
           2.38542          0.954184       0.000954985
           2.39055          0.950626       0.000904676
           2.39568          0.947426       0.000907001
           2.40081          0.943947       0.000912974
           2.40594          0.941666        0.00104497
           2.41107          0.935889       0.000919562
            2.4162          0.933306       0.000971458
           2.42133          0.932992       0.000986381
           2.42646          0.926745       0.000880469
           2.43159          0.924676       0.000956351
           2.43672          0.921611       0.000929137
           2.44185          0.919523       0.000876214
           2.44698          0.918071        0.00092614
           2.45211          0.916114       0.000918315
           2.45724           0.91347       0.000809348
           2.46237          0.911992       0.000960151
            2.4675          0.909742       0.000845183
           2.47263          0.909042       0.000890548
           2.47776          0.906705       0.000890353
           2.48289          0.903912       0.000860983
           2.48802          0.902734       0.000835901
           2.49314          0.903413       0.000939218
           2.49827          0.891759       0.000915585
            2.5034          0.887364       0.000842176
           2.50853          0.885869       0.000901914
           2.51366          0.886181       0.000957774
           2.51879          0.884745       0.000783487
           2.52392          0.885726        0.00086569
           2.52905          0.885885       0.000863863
           2.53418          0.884343       0.000830039
           2.53931          0.886694       0.000943955
           2.54444          0.885358       0.000884284
           2.54957          0.884886         0.0010209
            2.5547           0.88445       0.000860604
           2.55983          0.886609       0.000908104
